% Model:              FEA.mph
% Version:            COMSOL 6.0.0.318
% Date:               Jul 28 2022, 15:48
% Dimension:          3
% Nodes:              500
% Expressions:        3
% Description:        Magnetic flux density, x component, Magnetic flux density, y component, Magnetic flux density, z component
% Length unit:        m
% x                       y                        z                        mf.Bx (T) @ freq=500, Material Switch 1=Air       mf.By (T) @ freq=500, Material Switch 1=Air       mf.Bz (T) @ freq=500, Material Switch 1=Air
-0.012084168336673348     0                        0.0015                   0.001420808646885118-6.0869106639770385E-9i       1.798522159841831E-5-7.239836984869776E-11i       0.005450698525763789-2.310430903088463E-8i
-0.011963927855711425     0                        0.0015                   0.0013025720974866792-5.5855950713683106E-9i      1.7811698857076656E-5-6.993788122057151E-11i      0.005461990631441919-2.3167476033689585E-8i
-0.0118436873747495       0                        0.0015                   0.0011712325552846738-5.0369146923229615E-9i      -3.240958321099486E-5+1.422377865400379E-10i      0.005486341382776751-2.3292526372463604E-8i
-0.011723446893787574     0                        0.0015                   0.0010920621965252193-4.69567820788854E-9i        -3.095579837371918E-5+1.3535748799030434E-10i     0.005472042591691206-2.3236786177163065E-8i
-0.01160320641282565      0                        0.0015                   0.0010128918377657762-4.354441723454162E-9i       -2.9502013536445663E-5+1.2847718944056167E-10i    0.005457743800605665-2.3181045981862545E-8i
-0.011482965931863726     0                        0.0015                   9.337214790063311E-4-4.013205239019789E-9i        -2.8048228699172582E-5+1.2159689089082645E-10i    0.005443445009520121-2.3125305786562033E-8i
-0.011362725450901803     0                        0.0015                   8.545511202468854E-4-3.6719687545854026E-9i       -2.6594443861898797E-5+1.1471659234108874E-10i    0.00542914621843458-2.3069565591261497E-8i
-0.011242484969939879     0                        0.0015                   7.75380761487441E-4-3.3307322701510115E-9i        -2.514065902462512E-5+1.0783629379134959E-10i     0.005414847427349036-2.301382539596096E-8i
-0.011122244488977955     0                        0.0015                   6.962104027279908E-4-2.989495785716611E-9i        -2.368687418735074E-5+1.0095599524161002E-10i     0.005400548636263494-2.295808520066044E-8i
-0.011002004008016032     0                        0.0015                   6.170400439685442E-4-2.648259301282226E-9i        -2.2233089350078526E-5+9.407569669187645E-11i     0.005386249845177954-2.2902345005359928E-8i
-0.010881763527054108     0                        0.0015                   5.378696852090989E-4-2.307022816847834E-9i        -2.077930451280241E-5+8.719539814213958E-11i      0.005371951054092409-2.2846604810059395E-8i
-0.010761523046092184     0                        0.0015                   4.586993264496528E-4-1.9657863324134517E-9i       -1.932551967552933E-5+8.031509959239773E-11i      0.005357652263006868-2.2790864614758873E-8i
-0.01064128256513026      0                        0.0015                   3.895571838955867E-4-1.671736281697367E-9i        2.7431827822814274E-6-1.490847655154002E-11i      0.005386520340192864-2.29225135228032E-8i
-0.010521042084168337     0                        0.0015                   3.1414126733999865E-4-1.3477736665608487E-9i      4.361926022353885E-6-2.1538382793869242E-11i      0.005388472769634778-2.2933501900622374E-8i
-0.010400801603206413     0                        0.0015                   2.3872535078440886E-4-1.023811051424328E-9i       5.9806692624285104E-6-2.8168289036201772E-11i     0.005390425199076695-2.294449027844156E-8i
-0.01028056112224449      0                        0.0015                   1.633094342288206E-4-6.998484362878114E-10i       7.599412502497065E-6-3.4798195278524376E-11i      0.0053923776285186124-2.295547865626074E-8i
-0.010160320641282566     0                        0.0015                   9.349241798348661E-5-3.992233064257586E-10i       -7.085759883427439E-6+2.561885137387566E-11i      0.005373063839638365-2.2871628151681024E-8i
-0.010040080160320642     0                        0.0015                   2.6145393627515444E-5-1.0925205906618245E-10i     -1.0581247972229514E-5+4.0426806023799965E-11i    0.0053776156897898265-2.288946746726622E-8i
-0.009919839679358718     0                        0.0015                   -4.12016307284567E-5+1.8071918829339496E-10i      -1.4076736061026818E-5+5.52347606736978E-11i      0.00538216753994129-2.290730678285142E-8i
-0.009799599198396795     0                        0.0015                   -1.0854865508442673E-4+4.706904356529687E-10i     -1.7572224149830194E-5+7.004271532362541E-11i     0.0053867193900927505-2.292514609843662E-8i
-0.009679358717434871     0                        0.0015                   -1.7589567944039796E-4+7.606616830125452E-10i     -2.10677122386288E-5+8.485066997353318E-11i       0.005391271240244212-2.294298541402181E-8i
-0.009559118236472947     0                        0.0015                   -2.4324270379636945E-4+1.0506329303721243E-9i     -2.4563200327429573E-5+9.965862462344755E-11i     0.005395823090395676-2.2960824729607016E-8i
-0.009438877755511024     0                        0.0015                   -3.3906893210410894E-4+1.4533641957771364E-9i     -3.1961877531115753E-6+1.7435589642587142E-11i    0.00539146178990784-2.294380691393327E-8i
-0.0093186372745491       0                        0.0015                   -4.1239805851111746E-4+1.7671327185564154E-9i     -1.7317490083344008E-6+1.1218259401625809E-11i    0.00539230949450127-2.2948087034499155E-8i
-0.009198396793587176     0                        0.0015                   -4.857271849181255E-4+2.080901241335694E-9i       -2.6731026355771405E-7+5.000929160660339E-12i     0.005393157199094698-2.2952367155065032E-8i
-0.009078156312625252     0                        0.0015                   -5.702027723135023E-4+2.4439747836373617E-9i      1.8924321427958262E-6-1.5079983622171883E-11i     0.0053770323016556635-2.2866799728011816E-8i
-0.008957915831663325     0                        0.0015                   -6.419231535720491E-4+2.7500232461020894E-9i      1.5598543554881229E-6-1.3442378900505344E-11i     0.0053769151915167976-2.2865659146447998E-8i
-0.008837675350701402     0                        0.0015                   -7.171826834601617E-4+3.088288519489407E-9i       1.2318047289393457E-5-5.8173631248227855E-11i     0.005419759279532958-2.303804488144219E-8i
-0.008717434869739478     0                        0.0015                   -7.970319398585697E-4+3.4269588525442313E-9i      1.316386258209658E-5-6.110130505577927E-11i       0.005402114869891077-2.295909951427648E-8i
-0.008597194388777554     0                        0.0015                   -8.768811962569667E-4+3.765629185599E-9i          1.400967787480502E-5-6.40289788633511E-11i        0.005384470460249183-2.2880154147110697E-8i
-0.00847695390781563      0                        0.0015                   -0.001043907670759644+4.4861262598385575E-9i      5.1283192746427383E-5-2.2801487147527735E-10i     0.005576762618443084-2.368966431623333E-8i
-0.008356713426853707     0                        0.0015                   -0.0011415527791179508+4.895850737023801E-9i      5.124589321565433E-5-2.2675587566318428E-10i      0.005540919768960269-2.3522884237625794E-8i
-0.008236472945891783     0                        0.0015                   -0.00123919788747625+5.3055752142090024E-9i       5.120859368488301E-5-2.254968798511061E-10i       0.00550507691947744-2.335610415901822E-8i
-0.00811623246492986      0                        0.0015                   -0.00133684299583456+5.715299691394219E-9i        5.1171294154109086E-5-2.2423788403900807E-10i     0.005469234069994622-2.3189324080410675E-8i
-0.007995991983967936     0                        0.0015                   -0.001228592202479565+5.322983160310917E-9i       3.79105048909248E-5-1.8365199598412467E-10i       0.005350382144349605-2.270248742916171E-8i
-0.007875751503006012     0                        0.0015                   -0.0013776513109317913+5.940340804765753E-9i      2.9511501843986366E-5-1.448770664458299E-10i      0.0053624553858464905-2.2728786433956657E-8i
-0.007755511022044088     0                        0.0015                   -0.0015267104193840315+6.5576984492206426E-9i     2.1112498797048367E-5-1.0610213690753223E-10i     0.005374528627343384-2.2755085438751637E-8i
-0.007635270541082165     0                        0.0015                   -0.0016757695278362718+7.175056093675525E-9i      1.27134957501082E-5-6.732720736923126E-11i        0.00538660186884027-2.27813844435466E-8i
-0.007515030060120241     0                        0.0015                   -0.0018248286362885086+7.792413738130388E-9i      4.314492703172586E-6-2.8552277830935247E-11i      0.005398675110337162-2.2807683448341576E-8i
-0.007394789579158317     0                        0.0015                   -0.001973887744740754+8.409771382585304E-9i       -4.084510343769533E-6+1.0222651707372345E-11i     0.005410748351834047-2.283398245313652E-8i
-0.007274549098196394     0                        0.0015                   -0.0021229468531929925+9.027129027040174E-9i      -1.2483513390703846E-5+4.899758124567332E-11i     0.005422821593330939-2.28602814579315E-8i
-0.00715430861723447      0                        0.0015                   -0.0022720059616452163+9.644486671495013E-9i      -2.088251643764423E-5+8.777251078396602E-11i      0.005434894834827826-2.2886580462726456E-8i
-0.007034068136272546     0                        0.0015                   -0.00242106507009746+1.0261844315949913E-8i       -2.9281519484583747E-5+1.2654744032226534E-10i    0.005446968076324714-2.2912879467521416E-8i
-0.006913827655310623     0                        0.0015                   -0.0025701241785496994+1.0879201960404806E-8i     -3.7680522531522397E-5+1.6532236986056466E-10i    0.005459041317821598-2.2939178472316363E-8i
-0.006793587174348699     0                        0.0015                   -0.0027191832870019405+1.1496559604859692E-8i     -4.607952557846018E-5+2.0409729939888052E-10i     0.005471114559318491-2.2965477477111326E-8i
-0.006673346693386775     0                        0.0015                   -0.0028682423954541694+1.2113917249314535E-8i     -5.4478528625396226E-5+2.4287222893715337E-10i    0.005483187800815376-2.2991776481906316E-8i
-0.0065531062124248515    0                        0.0015                   -0.0033250213198687145+1.397687884682169E-8i      -1.7274652336095146E-5+6.60003840518574E-11i      0.00501913745631774-2.1084385675859486E-8i
-0.006432865731462928     0                        0.0015                   -0.00345127238175269+1.4496068757362279E-8i       -2.114853481487806E-5+8.094160284317075E-11i      0.004957845522256438-2.0819923621181223E-8i
-0.006312625250501004     0                        0.0015                   -0.0035775234436366482+1.5015258667902802E-8i     -2.5022417293667047E-5+9.588282163449155E-11i     0.004896553588195153-2.0555461566503036E-8i
-0.006192384769539077     0                        0.0015                   -0.0037037745055206253+1.5534448578443352E-8i     -2.889629977245907E-5+1.1082404042581566E-10i     0.004835261654133829-2.0290999511824743E-8i
-0.006072144288577153     0                        0.0015                   -0.003967153199330274+1.6514939179889214E-8i      -3.592848757384324E-5+1.8418463168799504E-10i     0.004738523064648884-1.999033792388074E-8i
-0.00595190380761523      0                        0.0015                   -0.004041447419680249+1.6833149348730433E-8i      -3.4062700701591436E-5+1.7308857878542233E-10i    0.0044348126626921015-1.870843434766271E-8i
-0.005831663326653306     0                        0.0015                   -0.004115741640030228+1.7151359517571688E-8i      -3.219691382933768E-5+1.6199252588281984E-10i     0.0041311022607353285-1.7426530771444826E-8i
-0.005711422845691382     0                        0.0015                   -0.004190035860380203+1.746956968641297E-8i       -3.0331126957086965E-5+1.5089647298023554E-10i    0.0038273918587785425-1.614462719522684E-8i
-0.0055911823647294585    0                        0.0015                   -0.004264330080730166+1.778777985525417E-8i       -2.8465340084833646E-5+1.398004200776314E-10i     0.0035236814568217556-1.4862723619008885E-8i
-0.005470941883767535     0                        0.0015                   -0.004338624301080158+1.81059900240955E-8i        -2.659955321258206E-5+1.2870436717503056E-10i     0.0032199710548649705-1.3580820042790897E-8i
-0.005350701402805611     0                        0.0015                   -0.004709309096546611+1.9714084911289767E-8i      -1.7422727987593395E-5+5.931702734445944E-11i     0.0030765381941405354-1.3003580161091148E-8i
-0.0052304609218436875    0                        0.0015                   -0.004680951732969674+1.9585333446794E-8i         -3.555458321939306E-5+1.4372559659508278E-10i     0.0026385700291689847-1.1128827825576664E-8i
-0.005110220440881764     0                        0.0015                   -0.004652594369392768+1.9456581982298513E-8i      -5.3686438451189256E-5+2.281341658457061E-10i     0.0022006018641974236-9.254075490062153E-9i
-0.00498997995991984      0                        0.0015                   -0.00462423700581583+1.9327830517802892E-8i       -7.181829368298198E-5+3.1254273509632944E-10i     0.001762633699225892-7.379323154547749E-9i
-0.004869739478957916     0                        0.0015                   -0.004307417174686795+1.7936362011857964E-8i      -1.36868769601374E-4+5.543211885728334E-10i       0.001468135664362255-6.165225203714678E-9i
-0.004749498997995993     0                        0.0015                   -0.004188965739013581+1.7422252620311814E-8i      -9.05386416911319E-5+3.3858940389967225E-10i      0.0011764877925051122-4.944409793504789E-9i
-0.004629258517034069     0                        0.0015                   -0.004070514303340343+1.6908143228765508E-8i      -4.4208513780862047E-5+1.228576192264185E-10i     8.84839920647959E-4-3.7235943832948664E-9i
-0.004509018036072145     0                        0.0015                   -0.003952062867667108+1.639403383721923E-8i       2.1216141294078117E-6-9.287416544683527E-11i      5.931920487907954E-4-2.502778973084944E-9i
-0.004388777555110222     0                        0.0015                   -0.003833611431993871+1.587992444567297E-8i       4.845174203966553E-5-3.0860595012002947E-10i      3.0154417693364216E-4-1.2819635628750219E-9i
-0.004268537074148298     0                        0.0015                   -0.003715159996320645+1.5365815054126726E-8i      9.478186994993452E-5-5.243377347932899E-10i       9.896305076509751E-6-6.1148152665179E-11i
-0.004148296593186374     0                        0.0015                   -0.003480745546073065+1.441672499913499E-8i       2.0207567428739623E-4-7.885520624603981E-10i      -6.0229532824494076E-5+8.152681606661508E-11i
-0.0040280561122244506    0                        0.0015                   -0.003334811056097006+1.3816201578241902E-8i      1.8022524412921294E-4-6.992203508777645E-10i      -1.6038632733519909E-4+4.978926435728238E-10i
-0.003907815631262527     0                        0.0015                   -0.0031888765661209537+1.3215678157348815E-8i     1.583748139710342E-4-6.098886392951193E-10i       -2.605431218459059E-4+9.142584710789716E-10i
-0.003787575150300603     0                        0.0015                   -0.003042942076144892+1.2615154736455744E-8i      1.3652438381285266E-4-5.205569277124426E-10i      -3.606999163566118E-4+1.3306242985851694E-9i
-0.0036673346693386795    0                        0.0015                   -0.002550268701827134+1.0667927510503814E-8i      1.0181638770457701E-5-6.239015296920314E-11i      -8.647457852423957E-4+3.3625482278377763E-9i
-0.003547094188376756     0                        0.0015                   -0.0024024203988619666+1.0060387282522118E-8i     7.083729273190623E-6-4.650406697365378E-11i       -8.268032854751189E-4+3.222863615055151E-9i
-0.003426853707414832     0                        0.0015                   -0.0022545720958967804+9.452847054540378E-9i      3.985819775924847E-6-3.061798097810441E-11i       -7.888607857078299E-4+3.0831790022724692E-9i
-0.003306613226452905     0                        0.0015                   -0.002106723792931594+8.845306826558651E-9i       8.879102786590702E-7-1.4731894982560007E-11i      -7.509182859405531E-4+2.943494389489803E-9i
-0.0031863727454909813    0                        0.0015                   -0.0019588754899664217+8.237766598576975E-9i      -2.209999218608441E-6+1.1541910129992852E-12i     -7.129757861732762E-4+2.8038097767071577E-9i
-0.0030661322645290576    0                        0.0015                   -0.0018110271870012355+7.630226370595232E-9i      -5.3079087158716155E-6+1.7040277008533762E-11i    -6.750332864059906E-4+2.664125163924473E-9i
-0.002945891783567134     0                        0.0015                   -0.0016631788840360544+7.02268614261352E-9i       -8.40581821313479E-6+3.2926363004069894E-11i      -6.370907866387112E-4+2.524440551141795E-9i
-0.00282565130260521      0                        0.0015                   -0.001515330581070885+6.4151459146318325E-9i      -1.1503727710399266E-5+4.8812448999620915E-11i    -5.991482868714373E-4+2.3847559383591384E-9i
-0.0027054108216432865    0                        0.0015                   -0.0013674822781056966+5.807605686650107E-9i      -1.460163720766591E-5+6.469853499517359E-11i      -5.61205787104147E-4+2.245071325576465E-9i
-0.002585170340681363     0                        0.0015                   -0.0012196339751405177+5.200065458668403E-9i      -1.7699546704932553E-5+8.058462099069814E-11i     -5.232632873368749E-4+2.105386712793822E-9i
-0.002464929859719439     0                        0.0015                   -0.0012805428153420334+5.421360360197887E-9i      1.759068564669529E-5-6.630727872397075E-11i       -6.68254937844502E-4+2.686980614330709E-9i
-0.0023446893787575154    0                        0.0015                   -0.0012065583858045068+5.11316333839356E-9i       3.1184492804217645E-5-1.228856524939773E-10i      -7.051206491866277E-4+2.8459037909743894E-9i
-0.0022244488977955917    0                        0.0015                   -0.00113257395626699+4.8049663165892774E-9i       4.47782999617426E-5-1.7946402626399707E-10i       -7.419863605287488E-4+3.0048269676180468E-9i
-0.002104208416833668     0                        0.0015                   -0.0010365827693819703+4.4033657220587874E-9i     -2.6142589159405122E-5+1.0278093822753391E-10i    -5.802712476607513E-4+2.342780735248225E-9i
-0.0019839679358717444    0                        0.0015                   -9.845731243674444E-4+4.185903096680929E-9i       -2.8224940612092643E-5+1.1127341294806701E-10i    -6.017418182933277E-4+2.4363234357373494E-9i
-0.0018637274549098207    0                        0.0015                   -9.325634793529284E-4+3.968440471303095E-9i       -3.0307292064790463E-5+1.1976588766861883E-10i    -6.23212388925912E-4+2.529866136226402E-9i
-0.001743486973947897     0                        0.0015                   -8.873724162277701E-4+3.773291843307312E-9i       1.1892981619276126E-5-5.1553145250612505E-11i     -5.694166115341212E-4+2.33023809338369E-9i
-0.0016232464929859733    0                        0.0015                   -8.547442777510069E-4+3.635319839741493E-9i       1.1779845341860758E-5-5.106084160729904E-11i      -5.615184138442594E-4+2.2990035527033817E-9i
-0.0015030060120240496    0                        0.0015                   -8.221161392742431E-4+3.4973478361756636E-9i      1.166670906444661E-5-5.056853796398661E-11i       -5.536202161543983E-4+2.267769012023063E-9i
-0.001382765531062126     0                        0.0015                   -7.894880007974841E-4+3.359375832609858E-9i       1.1553572787033925E-5-5.007623432067066E-11i      -5.45722018464533E-4+2.236534471342731E-9i
-0.0012625250501002022    0                        0.0015                   -7.568598623207256E-4+3.221403829044056E-9i       1.1440436509620048E-5-4.958393067735885E-11i      -5.378238207746657E-4+2.2052999306623948E-9i
-0.0011422845691382785    0                        0.0015                   -7.242317238439619E-4+3.0834318254782454E-9i      1.1327300232204327E-5-4.909162703404207E-11i      -5.299256230848056E-4+2.1740653899820846E-9i
-0.0010220440881763548    0                        0.0015                   -6.916035853672042E-4+2.945459821912433E-9i       1.1214163954790992E-5-4.859932339072778E-11i      -5.220274253949428E-4+2.142830849301768E-9i
-9.018036072144311E-4     0                        0.0015                   -6.360221964248832E-4+2.7136631715437235E-9i      -3.881720340842543E-6+1.4351814411853829E-11i     -5.33381614941695E-4+2.1913740269573783E-9i
-7.815631262525075E-4     0                        0.0015                   -5.967537851965411E-4+2.54590768512722E-9i        -4.462827195231663E-6+1.651222268373318E-11i      -5.237922726776094E-4+2.1543711703863214E-9i
-6.613226452905838E-4     0                        0.0015                   -5.574853739681994E-4+2.378152198710709E-9i       -5.043934049618477E-6+1.867263095560692E-11i      -5.14202930413531E-4+2.1173683138152877E-9i
-5.410821643286566E-4     0                        0.0015                   -5.182169627398554E-4+2.2103967122942055E-9i      -5.625040904006163E-6+2.083303922748547E-11i      -5.046135881494458E-4+2.0803654572442254E-9i
-4.208416833667329E-4     0                        0.0015                   -4.789485515115093E-4+2.0426412258776823E-9i      -6.2061477583941714E-6+2.299344749936203E-11i     -4.950242458853678E-4+2.0433626006731913E-9i
-3.006012024048092E-4     0                        0.0015                   -4.3968014028316585E-4+1.8748857394611758E-9i     -6.787254612781638E-6+2.5153855771239752E-11i     -4.85434903621288E-4+2.0063597441021563E-9i
-1.8036072144288554E-4    0                        0.0015                   -4.0041172905482393E-4+1.707130253044663E-9i      -7.368361467170921E-6+2.731426404312073E-11i      -4.7584556135720857E-4+1.9693568875311148E-9i
-6.0120240480961845E-5    0                        0.0015                   -4.073709076647396E-4+1.7363481282766166E-9i      7.720742029539932E-6-3.305780011204452E-11i       -4.371400786280276E-4+1.8043007838042378E-9i
6.0120240480961845E-5     0                        0.0015                   -3.8809650646768343E-4+1.65398310940763E-9i       1.5034852832593315E-5-6.392989752468081E-11i      -4.130714279627617E-4+1.7043860100268688E-9i
1.8036072144288554E-4     0                        0.0015                   -3.688221052706329E-4+1.5716180905386782E-9i      2.234896363564713E-5-9.48019949373171E-11i        -3.890027772974862E-4+1.6044712362494767E-9i
3.006012024048092E-4      0                        0.0015                   -3.49547704073572E-4+1.48925307166969E-9i         2.9663074438700948E-5-1.2567409234995835E-10i     -3.649341266322185E-4+1.5045564624721045E-9i
4.208416833667329E-4      0                        0.0015                   -3.3027330287651647E-4+1.4068880528007125E-9i     3.697718524175433E-5-1.5654618976259795E-10i      -3.408654759669413E-4+1.4046416886946959E-9i
5.410821643286566E-4      0                        0.0015                   -3.011382812491317E-4+1.283211879839097E-9i       2.0564278705373086E-6-8.940687557814945E-12i      -3.8580972073820255E-4+1.5957505916086958E-9i
6.613226452905803E-4      0                        0.0015                   -2.8976417116366394E-4+1.2347538256325997E-9i     1.9429164904811113E-6-8.437813314739764E-12i      -3.7380789886915276E-4+1.546072157429518E-9i
7.81563126252504E-4       0                        0.0015                   -2.783900610781882E-4+1.1862957714260965E-9i      1.8294051104246294E-6-7.934939071667478E-12i      -3.6180607700010307E-4+1.4963937232503343E-9i
9.018036072144277E-4      0                        0.0015                   -2.6701595099271904E-4+1.1378377172196005E-9i     1.7158937303682424E-6-7.432064828590642E-12i      -3.4980425513105235E-4+1.446715289071154E-9i
0.0010220440881763514     0                        0.0015                   -2.556418409072488E-4+1.089379663013105E-9i       1.6023823503119909E-6-6.929190585517942E-12i      -3.378024332620018E-4+1.397036854891967E-9i
0.001142284569138275      0                        0.0015                   -2.4426773082177554E-4+1.040921608806587E-9i      1.488870970255536E-6-6.42631634244276E-12i        -3.2580061139295336E-4+1.3473584207128049E-9i
0.0012625250501002022     0                        0.0015                   -2.3289362073630418E-4+9.924635546000823E-10i     1.3753595901996505E-6-5.923442099371508E-12i      -3.137987895239042E-4+1.297679986533627E-9i
0.001382765531062126      0                        0.0015                   -2.2151951065083498E-4+9.440055003935936E-10i     1.2618482101426671E-6-5.420567856295706E-12i      -3.017969676548514E-4+1.2480015523544409E-9i
0.0015030060120240496     0                        0.0015                   -2.1014540056536312E-4+8.955474461870885E-10i     1.1483368300866596E-6-4.9176936132246606E-12i     -2.89795145785804E-4+1.1983231181752614E-9i
0.0016232464929859733     0                        0.0015                   -1.9877129047989303E-4+8.470893919805851E-10i     1.0348254500305843E-6-4.414819370152581E-12i      -2.777933239167506E-4+1.1486446839960794E-9i
0.001743486973947897      0                        0.0015                   -1.8986460595964605E-4+8.093363112872935E-10i     3.1173078427185584E-6-1.3063423820579036E-11i     -2.803645329648519E-4+1.1603527423242247E-9i
0.0018637274549098207     0                        0.0015                   -1.842996540614059E-4+7.859405170399144E-10i      8.918516864167641E-7-4.092355177455837E-12i       -2.7480607053387675E-4+1.1383410706468768E-9i
0.0019839679358717444     0                        0.0015                   -1.7007436995860117E-4+7.25572570293875E-10i      4.836458692470162E-7-2.097271181997525E-12i       -2.620334001142907E-4+1.0856556865808822E-9i
0.002104208416833668      0                        0.0015                   -1.639968053700298E-4+6.996693412865755E-10i      3.5172376167583283E-7-1.5465051757779505E-12i     -2.5788807190880504E-4+1.068827439678475E-9i
0.0022244488977955917     0                        0.0015                   -1.5791924078145734E-4+6.737661122792719E-10i     2.1980165410454108E-7-9.95739169558893E-13i       -2.537427437033202E-4+1.051999192776074E-9i
0.0023446893787575154     0                        0.0015                   -1.5184167619288706E-4+6.47862883271974E-10i      8.787954653311381E-8-4.449731633384914E-13i       -2.495974154978338E-4+1.0351709458736684E-9i
0.002464929859719439      0                        0.0015                   -1.4576411160431633E-4+6.219596542646786E-10i     -4.4042561038015304E-8+1.057928428787049E-13i     -2.454520872923491E-4+1.0183426989712645E-9i
0.002585170340681363      0                        0.0015                   -1.3968654701574648E-4+5.960564252573675E-10i     -1.7596466860990336E-7+6.565588491010711E-13i     -2.413067590868634E-4+1.001514452068859E-9i
0.0027054108216432865     0                        0.0015                   -1.3360898242717532E-4+5.70153196250087E-10i      -3.078867761812493E-7+1.207324855319715E-12i      -2.3716143088137916E-4+9.846862051664573E-10i
0.00282565130260521       0                        0.0015                   -1.275314178386033E-4+5.442499672427635E-10i      -4.398088837527037E-7+1.75809086154022E-12i       -2.3301610267589183E-4+9.678579582640492E-10i
0.002945891783567134      0                        0.0015                   -1.2145385325003323E-4+5.183467382354773E-10i     -5.717309913239954E-7+2.308856867759898E-12i      -2.2887077447040764E-4+9.510297113616494E-10i
0.0030661322645290576     0                        0.0015                   -1.1537628866146272E-4+4.924435092281761E-10i     -7.036530988960461E-7+2.8596228739795757E-12i     -2.247254462649227E-4+9.342014644592453E-10i
0.0031863727454909813     0                        0.0015                   -1.092987240728894E-4+4.665402802208675E-10i      -8.355752064669042E-7+3.4103888802000807E-12i     -2.205801180594362E-4+9.173732175568379E-10i
0.003306613226452905      0                        0.0015                   -1.0322115948432128E-4+4.4063705121357625E-10i    -9.67497314038196E-7+3.96115488641645E-12i        -2.1643478985395247E-4+9.005449706544379E-10i
0.0034268537074148286     0                        0.0015                   -1.0256515688064974E-4+4.378892244150611E-10i     -1.864813181169829E-7+8.133341013176766E-13i      -2.0905823681544337E-4+8.698871879815133E-10i
0.0035470941883767523     0                        0.0015                   -9.917540332609427E-5+4.2344408360019227E-10i     -4.4006345700266236E-8+2.1935766837417208E-13i    -2.0295243874202335E-4+8.446896666372315E-10i
0.003667334669338676      0                        0.0015                   -9.57856497715414E-5+4.0899894278532347E-10i      9.846862671688411E-8-3.7461876456436934E-13i      -1.968466406686004E-4+8.194921452929369E-10i
0.0037875751503005997     0                        0.0015                   -9.239589621698767E-5+3.945538019704588E-10i      2.4094359913229974E-7-9.685951975095282E-13i      -1.907408425951801E-4+7.942946239486607E-10i
0.003907815631262523      0                        0.0015                   -8.90061426624322E-5+3.8010866115558504E-10i      3.834185715485827E-7-1.562571630449724E-12i       -1.8463504452175702E-4+7.690971026043648E-10i
0.004028056112224447      0                        0.0015                   -8.561638910787857E-5+3.65663520340719E-10i       5.258935439648657E-7-2.1565480633932285E-12i      -1.7852924644833588E-4+7.438995812600869E-10i
0.004148296593186371      0                        0.0015                   -8.329059216052223E-5+3.5574613234355794E-10i     -5.146881927203285E-7+2.2608038205712637E-12i     -1.8044062100431343E-4+7.52536315470441E-10i
0.0042685370741482945     0                        0.0015                   -8.103134338548666E-5+3.461129666643198E-10i      -6.550348047467715E-7+2.860085591891977E-12i      -1.7660327558754498E-4+7.367278143556734E-10i
0.004388777555110218      0                        0.0015                   -7.877209461044973E-5+3.364798009850867E-10i      -7.953814167727807E-7+3.4593673632176532E-12i     -1.7276593017077443E-4+7.209193132408931E-10i
0.004509018036072142      0                        0.0015                   -7.177120789642799E-5+3.0679208712474815E-10i     -4.371955968640595E-7+1.8962515531604412E-12i     -1.6510876680517726E-4+6.889640948426519E-10i
0.0046292585170340655     0                        0.0015                   -6.962279598215377E-5+2.975931694083261E-10i      -3.33511598988364E-7+1.4497217761803454E-12i      -1.6230788491319775E-4+6.775168261910267E-10i
0.004749498997995989      0                        0.0015                   -6.74743840678778E-5+2.883942516918908E-10i       -2.298276011122348E-7+1.0031919991903233E-12i     -1.5950700302121807E-4+6.660695575394086E-10i
0.004869739478957913      0                        0.0015                   -6.53259721536019E-5+2.7919533397545867E-10i      -1.2614360323567192E-7+5.56662222208573E-13i      -1.5670612112923883E-4+6.546222888877856E-10i
0.004989979959919837      0                        0.0015                   -6.317756023932605E-5+2.6999641625902716E-10i     -2.245960535867536E-8+1.1013244522351407E-13i     -1.5390523923725915E-4+6.43175020236164E-10i
0.00511022044088176       0                        0.0015                   -6.1029148325053616E-5+2.6079749854260847E-10i    8.122439251658647E-8-3.3639733176485363E-13i      -1.5110435734528E-4+6.317277515845451E-10i
0.005230460921843684      0                        0.0015                   -5.8880736410776846E-5+2.515985808261699E-10i     1.8490839039358303E-7-7.829271087482582E-13i      -1.4830347545330045E-4+6.202804829329239E-10i
0.005350701402805608      0                        0.0015                   -5.673232449649986E-5+2.423996631097355E-10i      2.8859238826927855E-7-1.2294568857333172E-12i     -1.4550259356132156E-4+6.08833214281301E-10i
0.005470941883767531      0                        0.0015                   -5.458391258222656E-5+2.332007453933102E-10i      3.922763861456246E-7-1.6759866627183762E-12i      -1.4270171166934137E-4+5.973859456296782E-10i
0.005591182364729455      0                        0.0015                   -5.243550066795044E-5+2.240018276768758E-10i      4.959603840221875E-7-2.122516439701781E-12i       -1.3990082977736172E-4+5.859386769780553E-10i
0.005711422845691379      0                        0.0015                   -5.028708875367584E-5+2.1480290996045793E-10i     5.996443818989672E-7-2.5690462166868398E-12i      -1.3709994788538293E-4+5.744914083264333E-10i
0.0058316633266533024     0                        0.0015                   -4.936228411481377E-5+2.1088517472059369E-10i     -2.1063310324197747E-7+8.596974122930903E-13i     -1.3456003700655444E-4+5.63956088896146E-10i
0.005951903807615226      0                        0.0015                   -4.7640291313135776E-5+2.0350761724259715E-10i    -5.273080624660026E-7+2.2034300140447308E-12i     -1.3171418521785885E-4+5.52291472910792E-10i
